lat,long,height,day,month,year,hour,minute,second,millis,pdop,speed_kmh,ori_x,ori_y,ori_z,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,lin_x,lin_y,lin_z,grav_x,grav_y,grav_z,temp,cal_sys,cal_gyro,cal_accel,cal_mag,0_vesc_id,0_avgMotorCurrent,0_avgInputCurrent,0_dutyCycleNow,0_rpm,0_inpVoltage,0_ampHours,0_ampHoursCharged,0_wattHours,0_wattHoursCharged,0_tachometer,0_tachometerAbs,0_tempMosfet,0_tempMotor,0_pidPos,0_error,1_vesc_id,1_avgMotorCurrent,1_avgInputCurrent,1_dutyCycleNow,1_rpm,1_inpVoltage,1_ampHours,1_ampHoursCharged,1_wattHours,1_wattHoursCharged,1_tachometer,1_tachometerAbs,1_tempMosfet,1_tempMotor,1_pidPos,1_error
47.981968,-1.558102,67.60,10,6,2025,17,21,47,800,2.0,56.36,240.00,4.31,-23.81,0.17,0.53,0.23,0.17,3.81,9.79,-18.00,-28.75,9.19,-0.53,-0.14,0.85,0.71,3.96,8.94,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.981911,-1.558105,67.60,10,6,2025,17,21,48,200,2.0,55.00,234.75,2.50,-28.00,-0.15,-0.21,-0.01,-0.40,2.98,8.32,-23.50,-31.06,9.50,-0.85,-1.59,-0.32,0.44,4.58,8.65,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.981846,-1.558108,67.90,10,6,2025,17,21,48,700,2.0,55.00,236.25,0.88,-27.19,0.07,-0.15,-0.19,-0.69,3.61,8.87,-21.37,-31.37,7.37,-0.89,-0.87,0.02,0.16,4.48,8.71,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.981705,-1.558115,68.10,10,6,2025,17,21,49,800,2.0,47.39,237.44,-0.56,-22.44,0.15,0.03,-0.14,-0.39,3.05,9.40,-18.69,-31.37,7.75,-0.29,-0.69,0.34,-0.10,3.75,9.05,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.981697,-1.558115,68.10,10,6,2025,17,21,49,900,2.0,47.00,242.50,1.69,-20.56,0.08,-0.42,-0.15,0.38,2.76,7.92,-14.75,-29.50,6.06,0.12,-0.64,-1.23,0.32,3.45,9.17,31,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.981647,-1.558118,68.10,10,6,2025,17,21,50,300,2.0,44.82,245.44,1.87,-19.62,-0.03,0.11,0.13,0.72,3.53,9.15,-11.25,-30.37,2.50,0.39,0.23,-0.07,0.32,3.29,9.23,31,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.981590,-1.558122,68.20,10,6,2025,17,21,50,800,2.0,44.82,246.12,3.44,-17.75,0.04,0.06,0.07,0.53,3.40,8.48,-8.56,-30.25,2.19,-0.05,0.41,-0.84,0.58,2.98,9.32,31,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.981503,-1.558125,68.10,10,6,2025,17,21,51,700,2.0,44.02,245.25,2.37,-19.00,0.14,0.19,0.02,-0.29,3.49,8.38,-9.75,-29.69,2.69,-0.71,0.30,-0.87,0.41,3.19,9.26,31,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.981487,-1.558127,68.10,10,6,2025,17,21,51,800,2.0,43.34,245.31,-0.31,-18.31,-0.55,0.07,-0.18,-1.80,4.72,10.42,-9.25,-30.25,2.75,-1.75,1.63,1.12,-0.05,3.02,9.32,31,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.981445,-1.558127,68.10,10,6,2025,17,21,52,200,2.0,43.02,244.31,0.62,-16.87,-0.18,-0.20,-0.02,-0.85,4.44,10.74,-8.00,-28.75,3.50,-0.95,1.59,1.36,0.13,2.85,9.37,31,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.981388,-1.558125,68.10,10,6,2025,17,21,52,700,2.0,43.02,245.50,-2.37,-21.37,-0.14,-0.67,0.05,-0.86,4.75,9.96,-7.25,-27.06,5.19,-0.45,1.17,0.84,-0.34,3.57,9.12,31,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.981266,-1.558117,68.00,10,6,2025,17,21,53,800,2.0,44.06,252.31,0.69,-24.87,-0.13,-0.04,-0.21,0.80,4.90,8.11,-5.56,-23.50,3.69,0.68,0.76,-0.78,0.13,4.15,8.88,31,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.981258,-1.558117,68.00,10,6,2025,17,21,53,900,2.0,44.10,255.50,-4.37,-24.87,0.57,0.53,-0.40,-0.65,3.90,6.01,-1.56,-23.50,3.50,0.10,-0.20,-2.85,-0.83,4.15,8.84,31,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.981216,-1.558115,68.00,10,6,2025,17,21,54,300,2.0,44.54,257.69,-2.94,-24.87,-0.14,-0.07,-0.18,-0.27,4.07,7.96,-0.06,-22.25,3.19,0.23,-0.04,-0.91,-0.50,4.09,8.89,31,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.981159,-1.558113,67.90,10,6,2025,17,21,54,800,2.0,44.54,260.00,-3.75,-24.12,-0.16,-0.03,-0.08,-0.12,4.06,8.49,0.88,-22.56,2.37,0.51,0.05,-0.42,-0.64,4.00,8.92,31,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.981056,-1.558117,67.80,10,6,2025,17,21,55,700,2.0,45.78,261.50,-3.19,-23.50,0.10,-0.05,-0.05,0.30,4.38,9.64,-0.06,-22.56,3.87,0.85,0.46,0.67,-0.54,3.91,8.97,31,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.981045,-1.558117,67.80,10,6,2025,17,21,55,800,2.0,46.34,263.94,-4.00,-24.56,0.01,-0.01,-0.03,0.22,4.08,8.60,1.50,-20.56,2.69,0.91,0.01,-0.28,-0.69,4.06,8.89,31,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980999,-1.558122,67.80,10,6,2025,17,21,56,200,2.0,45.61,266.31,-4.87,-24.44,-0.03,-0.05,-0.09,0.00,4.49,8.60,2.87,-21.37,3.87,0.83,0.45,-0.28,-0.84,4.04,8.89,31,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980942,-1.558132,67.60,10,6,2025,17,21,56,700,2.0,45.61,268.31,-4.00,-24.62,0.22,-0.03,-0.10,-0.06,4.57,9.22,4.50,-21.50,2.25,0.62,0.49,0.33,-0.68,4.07,8.89,31,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980820,-1.558162,67.30,10,6,2025,17,21,57,800,2.0,47.19,270.62,-3.00,-24.19,0.00,-0.10,-0.11,0.15,4.88,10.66,3.75,-21.37,3.75,0.66,0.86,1.73,-0.51,4.01,8.93,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980801,-1.558167,67.30,10,6,2025,17,21,57,900,2.0,46.80,272.87,-2.44,-25.12,-0.04,0.07,-0.07,0.12,3.47,7.83,5.69,-21.25,4.19,0.55,-0.69,-1.02,-0.42,4.16,8.86,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980762,-1.558182,67.30,10,6,2025,17,21,58,300,2.0,47.24,275.87,-3.31,-25.81,-0.72,-0.12,-0.24,-0.50,4.11,8.78,6.37,-21.00,3.87,0.07,-0.14,-0.02,-0.57,4.26,8.81,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980698,-1.558205,67.20,10,6,2025,17,21,58,800,2.0,47.24,278.25,-1.87,-23.69,-0.69,-0.12,-0.19,-0.17,5.80,12.37,6.50,-20.69,4.00,0.15,1.89,3.38,-0.32,3.90,8.98,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980598,-1.558258,67.00,10,6,2025,17,21,59,700,2.0,47.80,280.94,-2.56,-24.94,-0.04,-0.02,-0.13,-0.31,5.27,10.05,6.87,-20.56,3.06,0.13,1.14,1.16,-0.44,4.13,8.88,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980583,-1.558265,66.90,10,6,2025,17,21,59,800,2.4,47.80,282.50,-1.37,-26.00,-0.36,-0.12,-0.15,0.02,5.33,9.40,7.37,-19.25,4.56,0.26,1.06,0.57,-0.23,4.27,8.82,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980476,-1.558328,66.90,10,6,2025,17,22,0,700,2.4,51.19,284.37,0.81,-25.62,0.02,-0.22,0.01,0.88,4.79,7.98,6.75,-18.69,4.00,0.74,0.54,-0.85,0.16,4.24,8.84,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980469,-1.558337,66.70,10,6,2025,17,22,0,800,2.4,51.19,285.94,2.62,-25.31,-0.30,-0.31,0.16,0.77,5.59,8.98,7.19,-19.37,0.88,0.28,1.42,0.12,0.48,4.17,8.86,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980362,-1.558415,66.50,10,6,2025,17,22,1,700,2.0,51.12,288.06,0.69,-26.44,0.14,0.02,-0.17,-0.62,5.47,8.67,8.25,-20.87,1.25,-0.74,1.10,-0.09,0.12,4.38,8.77,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980354,-1.558425,66.50,10,6,2025,17,22,1,800,2.4,53.58,288.31,2.69,-25.75,-0.05,0.03,0.04,0.08,4.56,8.26,9.88,-21.25,0.06,-0.38,0.30,-0.54,0.47,4.25,8.82,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980305,-1.558462,66.50,10,6,2025,17,22,2,200,2.1,55.02,288.62,2.62,-25.19,-0.08,-0.24,0.03,-0.50,4.54,9.89,10.50,-20.69,-1.50,-0.95,0.37,1.03,0.44,4.16,8.86,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980240,-1.558512,66.30,10,6,2025,17,22,2,700,2.1,55.02,288.00,4.87,-25.19,-0.06,0.15,0.31,0.27,3.42,9.65,10.19,-21.37,-0.69,-0.55,-0.73,0.81,0.83,4.15,8.84,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980137,-1.558603,66.30,10,6,2025,17,22,3,600,2.0,55.56,289.12,3.31,-25.44,-0.12,-0.16,0.17,-0.43,4.02,8.75,10.38,-20.87,-0.56,-1.00,-0.18,-0.08,0.56,4.21,8.83,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980125,-1.558613,66.30,10,6,2025,17,22,3,700,2.0,54.49,288.94,4.12,-24.44,0.04,-0.04,0.02,-0.03,3.69,8.61,10.38,-21.69,-1.00,-0.75,-0.35,-0.28,0.71,4.05,8.90,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980080,-1.558655,66.30,10,6,2025,17,22,4,100,2.0,54.10,289.25,5.25,-23.25,0.05,-0.15,-0.03,0.58,3.54,9.07,9.69,-20.87,0.19,-0.32,-0.32,0.11,0.91,3.86,8.96,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980022,-1.558705,66.10,10,6,2025,17,22,4,600,2.0,54.10,290.25,4.12,-23.69,0.18,0.17,-0.16,0.36,3.61,8.58,10.50,-20.75,-1.37,-0.33,-0.34,-0.36,0.69,3.95,8.94,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.979923,-1.558798,66.10,10,6,2025,17,22,5,500,2.0,53.49,291.81,3.25,-24.25,0.18,-0.07,0.21,1.11,2.59,6.46,11.00,-20.06,-0.56,0.55,-1.44,-2.45,0.56,4.03,8.91,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.979916,-1.558810,66.00,10,6,2025,17,22,5,600,2.0,53.49,294.00,2.06,-23.87,-0.16,-0.40,0.08,0.40,4.07,10.56,14.75,-20.19,0.06,0.00,0.11,1.60,0.40,3.95,8.96,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.979816,-1.558910,66.00,10,6,2025,17,22,6,500,2.0,50.93,296.31,5.56,-24.75,-0.09,0.06,-0.17,2.46,3.37,9.69,10.50,-19.87,0.88,1.38,-0.72,1.22,0.95,4.08,8.86,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.979809,-1.558922,66.00,10,6,2025,17,22,6,600,2.0,50.93,301.06,7.56,-25.81,-0.22,-0.29,-0.03,1.91,4.28,9.03,14.00,-17.06,-0.69,0.61,0.04,0.28,1.32,4.22,8.75,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.979736,-1.559035,66.10,10,6,2025,17,22,7,500,2.0,50.56,305.19,6.94,-25.69,-0.05,-0.06,-0.25,1.98,3.66,9.84,13.50,-15.25,-0.88,0.79,-0.56,1.08,1.19,4.22,8.76,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.979729,-1.559048,66.10,10,6,2025,17,22,7,600,2.0,49.12,309.06,7.06,-26.44,-0.07,-0.11,-0.11,1.79,3.88,9.53,13.75,-13.69,-0.37,0.69,-0.42,0.85,1.22,4.32,8.71,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.979694,-1.559103,66.10,10,6,2025,17,22,8,0,2.0,47.84,312.62,8.94,-26.37,-0.04,-1.07,0.64,2.54,3.04,7.88,15.19,-12.88,0.75,1.01,-1.26,-0.78,1.52,4.31,8.67,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.979664,-1.559172,66.40,10,6,2025,17,22,8,500,2.0,47.84,316.94,4.81,-27.75,-0.13,-0.69,0.15,0.70,4.01,9.26,16.56,-12.38,0.56,-0.18,-0.53,0.62,0.89,4.54,8.64,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.979614,-1.559297,66.70,10,6,2025,17,22,9,400,2.0,46.39,317.06,4.75,-26.56,0.05,0.65,-0.39,0.40,3.05,8.80,16.56,-14.00,-1.50,-0.34,-1.32,0.06,0.74,4.38,8.74,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.979607,-1.559312,66.80,10,6,2025,17,22,9,500,2.0,42.95,319.19,1.69,-26.94,-0.20,-0.35,0.15,-0.57,3.20,9.76,19.00,-12.69,-0.75,-0.90,-1.22,1.02,0.33,4.42,8.74,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.979591,-1.559363,66.80,10,6,2025,17,22,9,900,2.0,40.67,319.56,5.00,-25.19,-0.23,-0.27,-0.02,-0.12,3.21,10.36,19.06,-14.88,-1.50,-1.00,-0.93,1.52,0.88,4.14,8.84,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.979565,-1.559428,67.10,10,6,2025,17,22,10,400,2.0,40.67,320.50,4.50,-25.81,0.00,-0.01,-0.08,-0.23,3.08,9.34,18.69,-14.88,-1.00,-1.00,-1.17,0.54,0.77,4.25,8.80,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.979527,-1.559535,67.40,10,6,2025,17,22,11,300,2.0,38.34,320.94,6.06,-24.12,-0.25,-0.17,0.03,0.27,3.09,9.45,19.87,-15.69,-2.25,-0.76,-0.89,0.55,1.05,3.96,8.90,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.979527,-1.559547,67.40,10,6,2025,17,22,11,400,2.0,38.34,321.19,8.69,-22.44,-0.22,-0.09,-0.03,0.96,3.21,9.69,19.06,-14.50,-3.06,-0.52,-0.48,0.73,1.48,3.70,8.95,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.979492,-1.559647,67.40,10,6,2025,17,22,12,300,2.0,31.69,320.87,12.38,-23.25,0.03,0.16,-0.01,0.06,3.94,9.68,18.06,-16.06,-8.00,-2.03,0.16,0.88,2.09,3.78,8.79,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.979492,-1.559658,67.70,10,6,2025,17,22,12,400,2.0,31.69,316.31,11.56,-22.44,0.03,0.03,0.53,-1.26,2.81,8.95,18.69,-19.06,-10.06,-3.23,-0.85,0.07,1.96,3.67,8.87,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.979450,-1.559745,68.00,10,6,2025,17,22,13,300,2.0,31.61,304.56,11.81,-22.44,0.18,0.63,0.29,-1.37,3.66,9.46,15.75,-23.56,-10.75,-3.34,0.00,0.58,1.97,3.67,8.87,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.979443,-1.559753,68.00,10,6,2025,17,22,13,400,2.0,29.41,292.75,7.06,-25.25,0.06,-0.28,0.79,-3.07,4.56,9.26,15.00,-25.50,-8.88,-4.21,0.30,0.27,1.27,4.15,8.79,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.979427,-1.559783,68.00,10,6,2025,17,22,13,800,2.0,28.30,278.94,11.94,-24.50,0.04,0.22,0.34,-1.66,4.09,9.18,7.87,-27.00,-8.56,-3.69,0.11,0.45,2.02,3.97,8.73,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.979393,-1.559808,68.20,10,6,2025,17,22,14,300,2.0,28.30,265.56,12.50,-24.62,0.08,0.33,0.30,-0.67,4.17,8.87,3.37,-27.25,-7.25,-2.86,0.18,0.43,2.11,3.99,8.70,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.979336,-1.559825,68.20,10,6,2025,17,22,15,200,2.0,27.67,250.19,14.19,-24.81,-0.07,-0.03,0.54,0.12,4.23,8.00,-2.37,-27.37,-5.69,-2.31,0.22,-0.46,2.41,3.97,8.63,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.979328,-1.559825,68.20,10,6,2025,17,22,15,300,2.0,26.65,239.31,6.81,-27.87,0.35,0.47,0.26,-2.83,5.55,10.10,-4.87,-25.37,-6.56,-3.98,0.85,1.12,1.15,4.58,8.59,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.979305,-1.559818,68.20,10,6,2025,17,22,15,700,2.0,26.37,227.31,4.87,-28.00,-0.04,0.21,0.36,-3.65,4.78,9.57,-7.69,-24.75,-7.69,-4.52,0.19,0.76,0.83,4.59,8.62,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.979271,-1.559802,68.30,10,6,2025,17,22,16,200,2.0,26.37,212.31,5.69,-27.50,0.05,0.33,0.46,-2.07,5.24,9.76,-13.06,-20.06,-10.50,-3.05,0.74,1.10,0.97,4.50,8.65,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.979225,-1.559728,68.40,10,6,2025,17,22,17,300,2.0,27.00,191.12,2.69,-31.37,-0.17,-0.28,0.98,-2.63,5.03,8.53,-17.69,-7.87,-7.00,-3.10,-0.06,0.17,0.54,5.07,8.37,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.979214,-1.559718,68.40,10,6,2025,17,22,17,400,2.0,27.47,180.56,-0.06,-31.19,-0.01,0.86,0.69,-3.46,4.94,7.88,-19.00,-3.87,-8.69,-3.54,-0.61,-0.48,-0.05,5.07,8.38,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.979206,-1.559682,68.40,10,6,2025,17,22,17,800,2.0,28.02,168.87,-11.94,-28.56,-0.76,0.62,0.39,-4.25,4.69,8.63,-18.19,1.37,-7.69,-2.32,-0.02,0.82,-2.07,4.54,8.43,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.979206,-1.559632,68.30,10,6,2025,17,22,18,300,2.0,28.02,161.56,-11.31,-25.37,0.22,-0.40,-0.10,-0.78,3.67,8.45,-16.00,8.00,-5.37,1.11,-0.45,-0.41,-1.91,4.13,8.68,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.979214,-1.559535,68.00,10,6,2025,17,22,19,200,2.0,28.89,53.19,-10.13,-26.44,0.27,-0.34,0.29,-0.30,4.06,9.01,-14.75,10.06,-3.25,1.47,-0.29,0.21,-1.68,4.32,8.63,32,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.979214,-1.559523,68.00,10,6,2025,17,22,19,300,2.0,30.97,57.63,-9.63,-22.31,-0.36,0.16,-0.96,-0.50,2.03,9.13,-19.37,9.00,-1.25,0.99,-1.64,0.31,-1.68,3.63,8.95,32,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.979214,-1.559477,68.00,10,6,2025,17,22,19,700,2.0,32.41,64.25,-8.19,-24.12,0.02,0.16,-0.44,0.92,3.14,9.47,-18.50,9.00,-1.06,2.12,-0.98,0.39,-1.42,3.98,8.84,32,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.979214,-1.559415,67.50,10,6,2025,17,22,20,200,2.0,32.41,70.12,-9.00,-21.69,-0.13,0.15,0.00,2.30,2.17,9.74,-22.06,8.25,3.50,4.26,-2.14,0.78,-1.54,3.58,8.99,32,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.979198,-1.559273,67.10,10,6,2025,17,22,21,300,2.0,36.65,86.69,-4.81,-22.06,-0.14,-0.19,-0.62,3.58,2.65,8.78,-23.75,6.06,9.06,4.42,-1.00,-0.27,-0.83,3.65,9.06,32,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.979191,-1.559260,67.00,10,6,2025,17,22,21,400,2.0,37.11,95.00,-0.75,-22.56,0.13,0.02,-0.35,3.10,3.50,8.74,-25.06,3.50,11.88,3.20,-0.23,-0.31,-0.14,3.77,9.05,32,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.979176,-1.559210,67.00,10,6,2025,17,22,21,800,2.0,38.58,101.50,1.37,-23.37,-0.08,-0.17,-0.27,3.92,3.83,8.55,-22.69,1.56,13.69,3.53,-0.06,-0.33,0.24,3.89,8.99,32,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.979149,-1.559152,66.90,10,6,2025,17,22,22,300,2.0,38.58,105.94,4.50,-20.44,-0.30,0.41,-0.56,2.81,3.77,9.52,-19.25,-0.25,16.25,2.04,0.35,0.36,0.77,3.42,9.15,32,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
