lat,long,height,day,month,year,hour,minute,second,millis,pdop,speed_kmh,ori_x,ori_y,ori_z,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,lin_x,lin_y,lin_z,grav_x,grav_y,grav_z,temp,cal_sys,cal_gyro,cal_accel,cal_mag
47.957893,-1.488362,77.60,24,5,2025,15,31,27,799,1.1,0.15,0.00,-4.00,-14.88,-0.00,0.00,0.00,-0.81,2.60,9.53,4.06,-14.00,11.25,-0.12,0.08,0.08,-0.69,2.52,9.45,31,0,3,1,0
47.957886,-1.488360,77.10,24,5,2025,15,31,27,899,1.5,0.06,0.00,-4.00,-14.88,0.00,-0.00,0.00,-0.65,2.37,9.15,4.06,-12.88,10.38,0.04,-0.14,-0.29,-0.69,2.52,9.45,31,0,3,1,0
47.957893,-1.488358,77.10,24,5,2025,15,31,28,99,1.5,0.06,0.00,-4.00,-14.88,0.01,0.01,-0.00,-0.65,2.47,9.84,4.38,-13.25,11.25,0.04,-0.04,0.39,-0.69,2.52,9.45,31,0,3,1,0
47.957893,-1.488358,77.10,24,5,2025,15,31,28,299,1.1,0.06,0.00,-4.00,-14.88,-0.01,0.00,-0.00,-0.65,2.52,9.66,3.69,-13.25,12.06,-0.03,-0.09,0.34,-0.69,2.52,9.45,31,0,3,1,0
47.957893,-1.488365,77.60,24,5,2025,15,31,28,399,1.1,0.06,0.00,-4.00,-14.88,-0.00,0.00,-0.00,-0.70,2.35,9.89,4.38,-13.56,11.25,-0.11,0.08,0.09,-0.69,2.52,9.45,31,0,3,1,0
47.957893,-1.488373,77.80,24,5,2025,15,31,28,499,1.1,0.07,0.00,-4.00,-14.94,0.00,-0.00,0.00,-0.64,2.37,9.15,3.69,-13.25,10.88,0.04,-0.14,-0.29,-0.69,2.52,9.45,31,0,3,1,0
47.957893,-1.488378,77.80,24,5,2025,15,31,28,599,1.1,0.06,0.00,-4.00,-14.94,0.01,0.00,0.00,-0.69,2.46,9.77,3.25,-14.00,11.69,0.00,-0.05,0.32,-0.69,2.52,9.45,31,0,3,1,0
47.957901,-1.488370,77.30,24,5,2025,15,31,28,799,1.1,0.06,0.00,-4.00,-14.94,-0.01,0.00,0.00,-0.66,2.48,9.71,3.25,-14.00,10.38,0.00,-0.05,0.32,-0.69,2.52,9.45,31,0,3,1,0
47.957901,-1.488365,77.30,24,5,2025,15,31,28,999,1.1,0.06,0.00,-4.00,-14.94,0.01,0.00,0.00,-0.65,2.38,9.31,4.06,-14.00,11.25,0.04,-0.13,-0.13,-0.69,2.52,9.45,31,0,3,1,0
47.957901,-1.488368,78.20,24,5,2025,15,31,29,98,1.1,0.06,0.00,-4.00,-14.94,0.01,-0.00,-0.00,-0.68,2.50,9.45,3.69,-14.00,12.06,0.03,-0.08,0.37,-0.69,2.52,9.45,31,0,3,1,0
47.957901,-1.488370,78.30,24,5,2025,15,31,29,198,1.5,0.06,0.00,-4.00,-14.94,-0.01,-0.00,0.00,-0.68,2.48,9.87,4.06,-13.25,11.69,-0.08,-0.02,0.34,-0.69,2.52,9.45,31,0,3,1,0
47.957909,-1.488372,78.30,24,5,2025,15,31,29,298,1.1,0.02,0.00,-4.00,-14.94,-0.00,0.00,-0.00,-0.71,2.51,9.28,4.06,-14.00,10.38,-0.01,-0.01,-0.16,-0.69,2.52,9.45,31,0,3,1,0
47.957901,-1.488377,76.90,24,5,2025,15,31,29,498,1.1,0.02,0.00,-4.00,-14.94,0.00,0.00,0.00,-0.63,2.41,9.30,4.38,-14.00,10.88,0.05,-0.11,-0.14,-0.69,2.52,9.45,31,0,3,1,0
47.957901,-1.488368,76.50,24,5,2025,15,31,29,601,1.1,0.04,0.00,-4.00,-14.94,0.01,-0.00,0.00,-0.67,2.40,9.87,4.38,-13.25,11.25,0.01,-0.12,0.42,-0.69,2.52,9.45,31,0,3,1,0
47.957901,-1.488362,76.50,24,5,2025,15,31,29,699,1.1,0.02,0.00,-4.00,-14.94,0.00,-0.00,0.00,-0.77,2.51,9.82,4.38,-13.56,10.38,-0.07,0.00,0.37,-0.69,2.52,9.45,31,0,3,1,0
47.957901,-1.488362,76.50,24,5,2025,15,31,29,801,1.1,0.04,0.00,-4.00,-14.94,0.01,0.00,-0.00,-0.72,2.45,9.15,3.25,-14.00,10.88,-0.03,-0.06,-0.29,-0.69,2.52,9.45,31,0,3,1,0
47.957901,-1.488368,76.50,24,5,2025,15,31,30,1,1.1,0.06,0.00,-4.00,-14.94,-0.00,-0.00,-0.00,-0.71,2.53,9.60,3.69,-13.25,12.06,-0.01,0.01,0.15,-0.69,2.52,9.45,31,0,3,1,0
47.957901,-1.488375,76.50,24,5,2025,15,31,30,101,1.1,0.09,0.00,-4.00,-14.94,-0.01,0.00,-0.00,-0.69,2.40,9.86,3.25,-13.25,11.25,-0.11,0.08,0.34,-0.69,2.52,9.45,31,0,3,1,0
47.957901,-1.488385,77.50,24,5,2025,15,31,30,201,1.1,0.09,0.00,-4.00,-14.94,0.00,0.00,-0.00,-0.84,2.66,9.71,3.69,-13.56,10.88,0.02,-0.06,-0.24,-0.69,2.52,9.45,31,0,3,1,0
47.957901,-1.488382,77.50,24,5,2025,15,31,30,500,1.1,0.04,0.00,-4.00,-14.94,-0.01,0.00,0.00,-0.74,2.42,9.78,4.06,-14.38,12.06,-0.04,-0.09,0.33,-0.69,2.52,9.45,31,0,3,1,0
47.957901,-1.488377,77.70,24,5,2025,15,31,30,600,1.1,0.04,0.00,-4.00,-14.94,-0.01,0.00,-0.00,-0.84,2.67,9.81,3.69,-14.00,11.25,-0.14,0.15,0.36,-0.69,2.52,9.45,31,0,3,1,0
47.957901,-1.488372,77.20,24,5,2025,15,31,30,700,1.1,0.06,0.00,-4.00,-14.94,0.00,-0.00,-0.00,-0.64,2.37,9.24,3.69,-14.38,11.25,0.04,-0.14,-0.20,-0.69,2.52,9.45,31,0,3,1,0
47.957901,-1.488372,77.20,24,5,2025,15,31,30,800,1.1,0.09,0.00,-4.00,-14.94,0.01,0.00,0.00,-0.68,2.47,9.50,4.38,-14.00,11.69,0.01,-0.04,0.04,-0.69,2.52,9.45,31,0,3,1,0
47.957901,-1.488372,77.20,24,5,2025,15,31,30,900,1.1,0.09,0.00,-4.00,-14.94,-0.00,-0.00,-0.00,-0.77,2.50,9.78,4.38,-13.25,11.25,-0.08,-0.02,0.33,-0.69,2.52,9.45,31,0,3,1,0
47.957901,-1.488373,77.30,24,5,2025,15,31,31,0,1.1,0.09,0.00,-4.00,-14.94,-0.01,0.00,0.00,-0.75,2.41,9.74,4.06,-13.25,10.88,-0.14,0.13,0.38,-0.69,2.52,9.45,31,0,3,1,0
47.957909,-1.488382,77.40,24,5,2025,15,31,31,299,1.1,0.09,0.00,-4.00,-14.94,0.01,-0.00,-0.00,-0.63,2.38,9.27,4.38,-14.38,9.69,0.05,-0.14,-0.18,-0.69,2.52,9.45,31,0,3,1,0
47.957909,-1.488402,78.90,24,5,2025,15,31,31,396,1.1,0.07,0.00,-4.00,-14.94,-0.00,0.00,0.00,-0.78,2.54,9.77,4.06,-13.25,12.06,-0.09,0.02,0.32,-0.69,2.52,9.45,31,0,3,1,0
47.957909,-1.488382,78.90,24,5,2025,15,31,31,500,1.1,0.09,0.00,-4.00,-14.94,-0.00,0.00,-0.00,-0.86,2.66,9.74,4.06,-14.00,10.38,-0.17,0.14,0.29,-0.69,2.52,9.45,31,0,3,1,0
47.957909,-1.488380,79.80,24,5,2025,15,31,31,600,1.1,0.09,0.00,-4.00,-14.94,0.00,0.00,0.00,-0.74,2.54,9.27,2.56,-14.00,10.88,0.02,-0.12,-0.06,-0.69,2.52,9.45,31,0,3,1,0
47.957909,-1.488383,80.40,24,5,2025,15,31,31,700,1.1,0.09,0.00,-4.00,-14.94,-0.00,-0.00,0.00,-0.63,2.51,9.60,4.38,-12.88,11.69,0.06,0.00,0.15,-0.69,2.52,9.45,31,0,3,1,0
47.957909,-1.488387,80.40,24,5,2025,15,31,31,900,1.5,0.07,0.00,-4.00,-14.94,-0.00,0.00,0.00,-0.81,2.56,9.79,3.00,-13.56,10.50,-0.12,0.04,0.34,-0.69,2.52,9.45,31,0,3,1,0
47.957909,-1.488382,79.40,24,5,2025,15,31,32,0,1.5,0.07,0.00,-4.00,-14.94,-0.00,0.00,-0.00,-0.76,2.56,9.77,4.06,-14.38,11.25,-0.06,0.04,0.32,-0.69,2.52,9.45,31,0,3,1,0
47.957909,-1.488387,81.00,24,5,2025,15,31,32,100,1.1,0.04,0.00,-4.00,-14.94,0.01,0.00,0.00,-0.66,2.40,9.40,3.25,-14.38,10.88,0.02,-0.11,-0.04,-0.69,2.52,9.45,31,0,3,1,0
47.957909,-1.488382,81.00,24,5,2025,15,31,32,300,1.1,0.09,0.00,-4.00,-14.94,-0.00,0.00,-0.00,-0.70,2.39,9.81,3.69,-14.00,11.69,-0.01,-0.13,0.36,-0.69,2.52,9.45,31,0,3,1,0
47.957909,-1.488382,81.30,24,5,2025,15,31,32,400,1.1,0.09,0.00,-4.00,-14.94,-0.01,-0.00,0.00,-0.65,2.41,9.84,3.25,-14.00,10.50,-0.17,0.18,0.29,-0.69,2.52,9.45,31,0,3,1,0
47.957909,-1.488382,81.00,24,5,2025,15,31,32,500,1.1,0.07,0.00,-4.00,-14.94,0.01,-0.00,0.00,-0.66,2.42,9.23,4.06,-14.00,10.50,0.03,-0.10,-0.21,-0.69,2.52,9.45,32,0,3,1,0
47.957909,-1.488383,81.00,24,5,2025,15,31,32,600,1.1,0.04,0.00,-4.00,-14.94,-0.00,-0.00,-0.00,-0.67,2.40,9.34,4.38,-14.00,11.69,0.02,-0.12,-0.10,-0.69,2.52,9.45,32,0,3,1,0
47.957909,-1.488385,80.80,24,5,2025,15,31,32,700,1.1,0.04,0.00,-4.00,-14.94,0.00,0.00,-0.00,-0.68,2.43,9.31,4.06,-14.00,11.69,-0.02,-0.13,0.37,-0.69,2.52,9.45,32,0,3,1,0
47.957909,-1.488383,80.80,24,5,2025,15,31,33,0,1.1,0.06,0.00,-4.00,-14.94,0.01,-0.00,-0.00,-0.80,2.59,9.53,4.38,-14.00,11.25,-0.10,0.07,0.08,-0.69,2.52,9.45,32,0,3,1,0
47.957909,-1.488388,79.50,24,5,2025,15,31,33,100,1.1,0.06,0.00,-4.00,-14.94,-0.00,-0.00,-0.00,-0.68,2.45,9.47,4.06,-13.25,11.69,0.00,-0.06,0.02,-0.69,2.52,9.45,32,0,3,1,0
47.957909,-1.488387,80.00,24,5,2025,15,31,33,200,1.5,0.07,0.00,-4.00,-14.94,-0.01,0.00,0.00,-0.74,2.44,9.76,3.25,-13.56,11.69,-0.14,0.13,0.30,-0.69,2.52,9.45,32,0,3,1,0
47.957909,-1.488387,80.00,24,5,2025,15,31,33,300,1.1,0.06,0.00,-4.00,-14.94,0.01,0.00,0.00,-0.77,2.54,9.42,3.69,-13.56,12.88,-0.08,0.01,-0.02,-0.69,2.52,9.45,32,0,3,1,0
47.957909,-1.488392,79.40,24,5,2025,15,31,33,500,1.1,0.06,0.00,-4.00,-14.94,0.00,-0.00,-0.00,-0.63,2.34,9.15,4.06,-13.56,10.50,0.01,-0.06,-0.02,-0.69,2.52,9.45,32,0,3,1,0
47.957909,-1.488393,79.40,24,5,2025,15,31,33,700,1.1,0.02,0.00,-4.00,-14.94,-0.01,0.00,-0.00,-0.69,2.49,9.69,4.38,-14.00,12.06,0.00,-0.03,0.24,-0.69,2.52,9.45,32,0,3,1,0
47.957909,-1.488395,79.20,24,5,2025,15,31,33,800,1.1,0.02,0.00,-4.00,-14.94,0.00,0.00,0.00,-0.84,2.69,9.83,4.06,-13.25,11.25,-0.14,0.17,0.38,-0.69,2.52,9.45,32,0,3,1,0
47.957909,-1.488393,79.40,24,5,2025,15,31,33,900,1.1,0.02,0.00,-4.00,-14.94,0.01,-0.00,-0.00,-0.65,2.39,9.38,4.38,-13.25,11.69,0.04,-0.12,-0.06,-0.69,2.52,9.45,32,0,3,1,0
47.957901,-1.488388,79.40,24,5,2025,15,31,34,0,1.1,0.17,0.00,-4.00,-14.94,-0.00,0.00,0.00,-0.66,2.52,9.57,4.06,-12.88,10.88,0.03,0.00,0.12,-0.69,2.52,9.45,32,0,3,1,0
47.957901,-1.488395,79.40,24,5,2025,15,31,34,100,1.5,0.06,0.00,-4.00,-14.94,-0.01,-0.00,0.00,-0.80,2.54,9.76,4.06,-14.38,10.88,-0.11,0.02,0.31,-0.69,2.52,9.45,32,0,3,1,0
47.957901,-1.488395,79.50,24,5,2025,15,31,34,200,1.5,0.06,0.00,-4.00,-14.94,-0.01,0.00,-0.00,-0.77,2.46,9.75,3.69,-14.00,11.69,-0.14,0.13,0.31,-0.69,2.52,9.45,32,0,3,1,0
47.957893,-1.488407,78.40,24,5,2025,15,31,34,500,1.1,0.06,0.00,-4.00,-14.94,0.00,0.00,0.00,-0.67,2.54,9.67,3.69,-13.56,10.88,0.01,0.01,0.22,-0.69,2.52,9.45,32,0,3,1,0
47.957893,-1.488412,77.20,24,5,2025,15,31,34,600,1.1,0.06,0.00,-4.00,-14.94,-0.00,0.00,0.00,-0.82,2.63,9.76,3.25,-13.56,10.06,-0.13,0.11,0.31,-0.69,2.52,9.45,32,0,3,1,0
47.957893,-1.488408,77.20,24,5,2025,15,31,34,700,1.1,0.04,0.00,-4.00,-14.94,-0.00,0.00,0.00,-0.82,2.63,9.66,3.69,-13.25,11.25,-0.13,0.11,0.21,-0.69,2.52,9.45,32,0,3,1,0
47.957893,-1.488405,77.60,24,5,2025,15,31,34,800,1.1,0.04,0.00,-4.00,-14.94,0.00,0.00,-0.00,-0.82,2.59,9.80,4.06,-13.25,11.25,-0.13,0.06,0.35,-0.69,2.52,9.45,32,0,3,1,0
47.957893,-1.488400,78.40,24,5,2025,15,31,34,900,1.1,0.07,0.00,-4.00,-14.94,0.00,-0.00,-0.00,-0.61,2.49,9.70,4.06,-13.56,12.06,0.08,-0.03,0.25,-0.69,2.52,9.45,32,0,3,1,0
47.957893,-1.488392,78.40,24,5,2025,15,31,35,100,1.1,0.09,0.00,-4.00,-14.94,-0.01,0.00,-0.00,-0.85,2.66,9.83,4.06,-12.88,11.25,-0.16,0.13,0.38,-0.69,2.52,9.45,32,0,3,1,0
47.957893,-1.488393,78.90,24,5,2025,15,31,35,200,1.1,0.09,0.00,-4.00,-14.94,0.00,0.00,-0.00,-0.81,2.56,9.75,4.38,-14.38,11.69,-0.13,0.07,0.20,-0.69,2.52,9.45,32,0,3,1,0
47.957893,-1.488397,78.20,24,5,2025,15,31,35,300,1.1,0.09,0.00,-4.00,-14.94,0.00,0.00,0.00,-0.66,2.45,9.46,4.38,-14.75,12.50,0.03,-0.06,0.01,-0.69,2.52,9.45,32,0,3,1,0
47.957893,-1.488398,78.20,24,5,2025,15,31,35,500,1.1,0.07,0.00,-4.00,-14.94,-0.01,-0.00,0.00,-0.64,2.51,9.69,3.00,-13.25,11.25,0.04,-0.01,0.24,-0.69,2.52,9.45,32,0,3,1,0
47.957893,-1.488397,77.80,24,5,2025,15,31,35,600,1.1,0.07,0.00,-4.00,-14.94,-0.00,-0.00,0.00,-0.68,2.37,9.79,3.69,-13.56,10.50,-0.14,0.15,0.34,-0.69,2.52,9.45,32,0,3,1,0
47.957893,-1.488393,77.40,24,5,2025,15,31,35,700,1.1,0.04,0.00,-4.00,-14.94,0.01,-0.00,0.00,-0.82,2.60,9.58,4.38,-13.56,11.69,-0.13,0.08,0.13,-0.69,2.52,9.45,32,0,3,1,0
47.957893,-1.488393,77.40,24,5,2025,15,31,35,800,1.1,0.07,0.00,-4.00,-14.94,0.00,-0.00,0.00,-0.68,2.45,9.42,3.69,-13.25,11.25,0.00,-0.07,-0.02,-0.69,2.52,9.45,32,0,3,1,0
47.957893,-1.488395,77.00,24,5,2025,15,31,35,900,1.1,0.07,0.00,-4.00,-14.94,0.00,0.00,-0.00,-0.67,2.43,9.40,4.06,-14.00,12.06,0.04,-0.03,0.26,-0.69,2.52,9.45,32,0,3,1,0
47.957893,-1.488402,77.00,24,5,2025,15,31,36,200,1.1,0.04,0.00,-4.00,-14.94,0.00,-0.00,0.00,-0.75,2.52,9.36,4.06,-14.38,11.25,0.04,-0.13,-0.08,-0.69,2.52,9.45,32,0,3,1,0
47.957886,-1.488407,75.80,24,5,2025,15,31,36,300,1.1,0.04,0.00,-4.00,-14.94,0.00,-0.00,0.00,-0.66,2.47,9.51,3.25,-13.56,11.25,0.02,-0.04,0.06,-0.69,2.52,9.45,32,0,3,1,0
47.957886,-1.488408,76.20,24,5,2025,15,31,36,400,1.1,0.09,0.00,-4.00,-14.94,-0.01,0.00,0.00,-0.65,2.41,9.86,4.38,-13.25,12.50,0.03,-0.11,0.41,-0.69,2.52,9.45,32,0,3,1,0
47.957886,-1.488408,76.20,24,5,2025,15,31,36,500,1.1,0.09,0.00,-4.00,-14.94,-0.00,0.00,0.00,-0.70,2.48,9.28,3.25,-13.56,11.69,-0.01,-0.03,-0.16,-0.69,2.52,9.45,32,0,3,1,0
47.957886,-1.488405,76.20,24,5,2025,15,31,36,600,1.1,0.07,0.00,-4.00,-14.94,0.01,0.00,0.00,-0.73,2.53,9.37,3.00,-14.00,10.88,0.06,-0.01,0.16,-0.69,2.52,9.45,32,0,3,1,0
47.957886,-1.488403,77.80,24,5,2025,15,31,36,700,1.1,0.07,0.00,-4.00,-14.94,-0.01,-0.00,0.00,-0.65,2.52,9.55,3.69,-14.38,11.25,0.01,-0.13,0.36,-0.69,2.52,9.45,32,0,3,1,0
47.957886,-1.488402,77.80,24,5,2025,15,31,37,0,1.1,0.07,0.00,-4.00,-14.94,0.01,-0.00,0.00,-0.65,2.38,9.18,4.38,-14.00,10.88,0.04,-0.13,-0.26,-0.69,2.52,9.45,32,0,3,1,0
47.957886,-1.488408,78.10,24,5,2025,15,31,37,100,1.1,0.07,0.00,-4.00,-14.94,-0.01,-0.00,0.00,-0.66,2.51,9.79,3.69,-13.25,11.25,0.03,0.00,0.34,-0.69,2.52,9.45,32,0,3,1,0
47.957886,-1.488412,77.60,24,5,2025,15,31,37,200,1.1,0.06,0.00,-4.00,-14.94,-0.00,0.00,0.00,-0.76,2.39,9.73,4.38,-14.00,12.06,-0.06,-0.12,0.28,-0.69,2.52,9.45,32,0,3,1,0
47.957886,-1.488412,77.60,24,5,2025,15,31,37,300,1.1,0.06,0.00,-4.00,-14.94,0.00,-0.00,0.00,-0.80,2.61,9.47,4.38,-13.25,11.69,-0.10,0.08,0.02,-0.69,2.52,9.45,32,0,3,1,0
47.957886,-1.488412,77.60,24,5,2025,15,31,37,400,1.1,0.04,0.00,-4.00,-14.94,0.01,0.00,-0.00,-0.65,2.37,9.15,3.69,-14.38,10.50,0.03,-0.14,-0.29,-0.69,2.52,9.45,32,0,3,1,0
47.957886,-1.488410,77.90,24,5,2025,15,31,37,500,1.1,0.04,0.00,-4.00,-14.94,-0.01,-0.00,0.00,-0.65,2.43,9.82,4.38,-14.38,11.25,0.04,-0.09,0.37,-0.69,2.52,9.45,32,0,3,1,0
47.957886,-1.488407,78.30,24,5,2025,15,31,37,700,1.5,0.04,0.00,-4.00,-14.94,-0.01,0.00,0.00,-0.70,2.41,9.77,3.69,-14.00,11.25,-0.01,-0.11,0.32,-0.69,2.52,9.45,32,0,3,1,0
47.957886,-1.488408,78.20,24,5,2025,15,31,37,800,1.5,0.04,0.00,-4.00,-14.94,-0.00,0.00,0.00,-0.78,2.55,9.38,3.00,-13.56,12.06,-0.09,0.03,-0.06,-0.69,2.52,9.45,32,0,3,1,0
47.957886,-1.488412,78.90,24,5,2025,15,31,38,100,1.1,0.06,0.00,-4.00,-14.94,-0.01,-0.00,-0.00,-0.68,2.47,9.83,4.06,-13.56,12.50,0.01,-0.05,0.38,-0.69,2.52,9.45,32,0,3,1,0
47.957886,-1.488407,79.40,24,5,2025,15,31,38,200,1.1,0.09,0.00,-4.00,-14.94,-0.00,0.00,-0.00,-0.76,2.46,9.75,4.06,-14.00,10.50,-0.07,-0.06,0.30,-0.69,2.52,9.45,32,0,3,1,0
47.957886,-1.488403,79.40,24,5,2025,15,31,38,300,1.1,0.09,0.00,-4.00,-14.94,0.01,0.00,-0.00,-0.80,2.51,9.40,4.06,-13.25,11.69,-0.10,-0.01,-0.04,-0.69,2.52,9.45,32,0,3,1,0
47.957886,-1.488403,80.40,24,5,2025,15,31,38,400,1.1,0.09,0.00,-4.00,-14.94,0.00,0.00,-0.00,-0.63,2.45,9.22,4.06,-13.56,11.69,0.06,-0.07,-0.22,-0.69,2.52,9.44,32,0,3,1,0
47.957886,-1.488403,80.10,24,5,2025,15,31,38,500,1.1,0.04,0.00,-4.00,-14.94,-0.01,-0.00,-0.00,-0.61,2.41,9.76,3.38,-14.38,11.25,0.07,-0.11,0.31,-0.69,2.52,9.44,32,0,3,1,0
47.957886,-1.488403,80.10,24,5,2025,15,31,38,700,1.1,0.06,0.00,-4.00,-14.94,-0.00,0.00,-0.00,-0.74,2.49,9.75,4.75,-13.25,11.69,-0.05,-0.03,0.30,-0.69,2.52,9.44,32,0,3,1,0
47.957878,-1.488405,78.90,24,5,2025,15,31,38,800,1.1,0.06,0.00,-4.00,-14.94,-0.00,0.00,0.00,-0.75,2.47,9.24,4.75,-12.88,10.06,-0.06,-0.05,-0.20,-0.69,2.52,9.44,32,0,3,1,0
47.957878,-1.488410,77.70,24,5,2025,15,31,38,900,1.1,0.06,0.00,-4.00,-14.94,0.01,0.00,0.00,-0.65,2.38,9.34,3.25,-13.56,10.88,0.04,-0.14,-0.10,-0.69,2.52,9.44,32,0,3,1,0
47.957878,-1.488420,77.70,24,5,2025,15,31,39,100,1.1,0.04,0.00,-4.00,-14.94,-0.01,0.00,0.00,-0.69,2.42,9.82,4.06,-14.00,10.88,0.00,-0.10,0.37,-0.69,2.52,9.44,32,0,3,1,0
47.957878,-1.488418,76.90,24,5,2025,15,31,39,200,1.1,0.04,0.00,-4.00,-14.94,-0.00,0.00,0.00,-0.64,2.49,9.80,4.06,-14.00,10.88,-0.02,-0.03,0.31,-0.69,2.52,9.44,32,0,3,1,0
47.957878,-1.488417,77.00,24,5,2025,15,31,39,300,1.5,0.02,0.00,-4.00,-14.94,0.01,0.00,0.00,-0.71,2.49,9.27,4.06,-14.00,10.88,-0.01,-0.03,-0.17,-0.69,2.52,9.44,32,0,3,1,0
47.957878,-1.488418,77.00,24,5,2025,15,31,39,400,1.5,0.04,0.00,-4.00,-14.94,-0.00,-0.00,0.00,-0.69,2.46,9.57,4.38,-14.00,11.25,0.00,-0.06,0.12,-0.69,2.52,9.44,32,0,3,1,0
47.957878,-1.488418,77.40,24,5,2025,15,31,39,500,1.5,0.04,0.00,-4.00,-14.94,-0.00,0.00,-0.00,-0.67,2.50,9.50,3.00,-13.25,10.88,-0.01,-0.13,0.39,-0.69,2.52,9.44,32,0,3,1,0
