lat,long,height,day,month,year,hour,minute,second,millis,pdop,speed_kmh,ori_x,ori_y,ori_z,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,lin_x,lin_y,lin_z,grav_x,grav_y,grav_z,temp,cal_sys,cal_gyro,cal_accel,cal_mag
47.986988,-1.554898,78.50,24,5,2025,14,39,36,0,2.6,0.50,0.00,-3.12,-13.25,0.00,0.00,-0.00,-0.53,2.13,9.53,-16.69,-30.88,-71.00,0.00,-0.11,0.00,-0.54,2.24,9.52,27,0,3,1,0
47.987003,-1.554895,78.50,24,5,2025,14,39,36,200,2.6,6.35,0.00,-3.12,-13.25,0.00,0.00,-0.00,-0.53,2.13,9.50,-16.38,-30.19,-69.75,0.01,-0.11,-0.02,-0.54,2.24,9.52,27,0,3,1,0
47.987003,-1.554897,77.70,24,5,2025,14,39,36,300,2.6,6.35,0.00,-3.12,-13.25,0.00,0.00,-0.00,-0.53,2.14,9.53,-15.69,-30.56,-70.69,0.00,-0.11,0.01,-0.54,2.24,9.52,27,0,3,1,0
47.987011,-1.554893,77.80,24,5,2025,14,39,36,400,2.6,3.93,0.00,-3.12,-13.25,-0.00,-0.00,0.00,-0.53,2.13,9.52,-16.69,-30.19,-69.75,0.00,-0.11,0.00,-0.54,2.24,9.52,27,0,3,1,0
47.987019,-1.554880,79.00,24,5,2025,14,39,36,600,2.6,3.93,0.00,-3.12,-13.25,-0.00,-0.00,0.00,-0.54,2.12,9.52,-16.69,-31.56,-70.69,0.00,-0.12,-0.02,-0.54,2.24,9.52,27,0,3,1,0
47.986996,-1.554892,79.00,24,5,2025,14,39,36,800,2.6,1.94,0.00,-3.12,-13.25,0.00,-0.00,0.00,-0.54,2.12,9.51,-16.38,-30.19,-69.75,0.00,-0.14,0.00,-0.54,2.24,9.52,27,0,3,1,0
47.986988,-1.554902,76.50,24,5,2025,14,39,36,900,2.6,1.94,0.00,-3.12,-13.25,0.00,-0.00,-0.00,-0.54,2.10,9.53,-16.00,-30.56,-70.19,0.00,-0.14,0.00,-0.54,2.24,9.52,27,0,3,1,0
47.986988,-1.554903,76.40,24,5,2025,14,39,37,0,2.6,1.74,0.00,-3.12,-13.25,0.00,0.00,0.00,-0.54,2.10,9.52,-17.06,-30.56,-69.50,0.00,-0.14,0.00,-0.54,2.24,9.52,27,0,3,1,0
47.986988,-1.554898,76.40,24,5,2025,14,39,37,100,2.6,1.52,0.00,-3.12,-13.25,0.00,0.00,0.00,-0.54,2.13,9.51,-16.69,-30.56,-70.19,0.00,-0.11,-0.01,-0.54,2.24,9.52,27,0,3,1,0
47.986988,-1.554903,76.40,24,5,2025,14,39,37,200,2.6,1.76,0.00,-3.12,-13.25,-0.00,-0.00,0.00,-0.54,2.11,9.55,-17.06,-30.56,-69.75,0.01,-0.11,0.01,-0.54,2.24,9.52,27,0,3,1,0
47.986973,-1.554905,75.00,24,5,2025,14,39,37,300,2.6,1.76,0.00,-3.12,-13.25,0.00,0.00,0.00,-0.54,2.11,9.51,-16.00,-30.88,-71.00,0.00,-0.13,-0.01,-0.54,2.24,9.52,27,0,3,1,0
47.986988,-1.554911,75.00,24,5,2025,14,39,37,600,4.2,2.06,0.00,-3.12,-13.25,0.00,-0.00,0.00,-0.51,2.11,9.51,-15.25,-30.88,-69.75,0.03,-0.13,-0.01,-0.54,2.24,9.52,27,0,3,1,0
47.987003,-1.554902,77.20,24,5,2025,14,39,37,700,4.2,2.06,0.00,-3.12,-13.25,0.00,0.00,0.00,-0.53,2.13,9.54,-15.69,-30.56,-69.75,0.00,-0.13,0.00,-0.54,2.24,9.52,27,0,3,1,0
47.987003,-1.554895,77.10,24,5,2025,14,39,37,800,2.6,1.22,0.00,-3.12,-13.25,0.00,-0.00,0.00,-0.51,2.10,9.50,-16.69,-30.56,-71.50,0.00,-0.13,0.00,-0.54,2.24,9.52,27,0,3,1,0
47.987026,-1.554890,77.10,24,5,2025,14,39,37,900,2.6,4.15,0.00,-3.12,-13.25,0.00,-0.00,-0.00,-0.53,2.12,9.53,-17.06,-30.19,-70.69,0.00,-0.12,0.00,-0.54,2.24,9.52,27,0,3,1,0
47.987045,-1.554875,77.10,24,5,2025,14,39,38,0,2.6,4.33,0.00,-3.12,-13.25,-0.00,-0.00,-0.00,-0.52,2.12,9.54,-16.38,-31.25,-70.19,0.01,-0.12,0.01,-0.54,2.24,9.52,27,0,3,1,0
47.987053,-1.554873,80.70,24,5,2025,14,39,38,100,2.6,4.33,0.00,-3.12,-13.25,0.00,0.00,0.00,-0.52,2.11,9.51,-16.38,-30.88,-69.38,0.03,-0.10,0.00,-0.54,2.24,9.52,27,0,3,1,0
47.987045,-1.554868,79.80,24,5,2025,14,39,38,400,2.6,4.33,0.00,-3.12,-13.25,0.00,0.00,0.00,-0.53,2.13,9.53,-16.69,-31.25,-69.38,0.00,-0.12,0.00,-0.54,2.24,9.52,27,0,3,1,0
47.987053,-1.554875,80.40,24,5,2025,14,39,38,500,2.6,2.83,0.00,-3.12,-13.25,0.00,-0.00,-0.00,-0.54,2.13,9.53,-17.50,-30.56,-70.19,0.00,-0.12,-0.01,-0.54,2.24,9.52,27,0,3,1,0
47.987068,-1.554867,80.40,24,5,2025,14,39,38,600,2.6,4.17,0.00,-3.12,-13.25,0.00,-0.00,0.00,-0.54,2.10,9.51,-16.00,-30.19,-69.75,0.00,-0.14,-0.01,-0.54,2.24,9.52,27,0,3,1,0
47.987083,-1.554863,83.10,24,5,2025,14,39,38,700,2.6,4.17,0.00,-3.12,-13.25,-0.00,0.00,0.00,-0.54,2.14,9.53,-16.38,-30.56,-70.69,0.00,-0.10,0.00,-0.54,2.24,9.52,27,0,3,1,0
47.987083,-1.554855,83.10,24,5,2025,14,39,38,800,2.6,2.85,0.00,-3.12,-13.25,0.00,0.00,0.00,-0.53,2.12,9.50,-17.06,-30.56,-70.25,0.01,-0.12,-0.02,-0.54,2.24,9.52,27,0,3,1,0
47.987103,-1.554843,83.10,24,5,2025,14,39,39,0,4.2,3.52,0.00,-3.12,-13.25,0.00,0.00,-0.00,-0.52,2.12,9.52,-16.38,-31.25,-70.25,0.01,-0.12,0.00,-0.54,2.24,9.52,27,0,3,1,0
47.987095,-1.554842,84.80,24,5,2025,14,39,39,100,4.2,3.52,0.00,-3.12,-13.25,0.00,-0.00,-0.00,-0.54,2.11,9.52,-17.50,-30.19,-70.19,0.00,-0.13,0.00,-0.54,2.24,9.52,27,0,3,1,0
47.987110,-1.554837,86.10,24,5,2025,14,39,39,200,2.6,5.44,0.00,-3.12,-13.25,0.00,0.00,0.00,-0.52,2.15,9.55,-16.00,-29.75,-70.19,0.01,-0.09,0.02,-0.54,2.24,9.52,27,0,3,1,0
47.987118,-1.554828,85.80,24,5,2025,14,39,39,400,2.6,5.44,0.00,-3.12,-13.25,0.00,-0.00,-0.00,-0.50,2.12,9.50,-16.69,-30.88,-69.75,0.03,-0.12,-0.02,-0.54,2.24,9.52,27,0,3,1,0
47.987118,-1.554833,85.80,24,5,2025,14,39,39,600,2.6,2.61,0.00,-3.12,-13.25,0.00,-0.00,0.00,-0.53,2.13,9.49,-17.06,-30.19,-70.19,0.00,-0.11,-0.03,-0.54,2.24,9.52,27,0,3,1,0
47.987133,-1.554832,88.80,24,5,2025,14,39,39,700,2.6,2.61,0.00,-3.12,-13.25,-0.01,-0.00,0.00,-0.51,2.13,9.54,-16.00,-31.25,-71.00,0.03,-0.11,0.01,-0.54,2.24,9.52,27,0,3,1,0
47.987141,-1.554828,89.10,24,5,2025,14,39,39,800,2.6,1.85,0.00,-3.12,-13.25,0.01,-0.00,0.00,-0.55,2.11,9.46,-16.38,-31.25,-71.00,-0.01,-0.13,-0.06,-0.54,2.24,9.52,27,0,3,1,0
47.987133,-1.554828,89.10,24,5,2025,14,39,39,900,2.6,1.57,0.00,-3.12,-13.25,0.00,-0.00,-0.00,-0.53,2.15,9.54,-17.06,-30.19,-69.75,0.01,-0.09,0.01,-0.54,2.24,9.52,27,0,3,1,0
47.987125,-1.554820,89.10,24,5,2025,14,39,40,0,2.6,1.31,0.00,-3.12,-13.25,0.00,0.00,-0.00,-0.53,2.11,9.53,-17.06,-30.56,-69.75,0.01,-0.13,0.00,-0.54,2.24,9.52,27,0,3,1,0
47.987125,-1.554823,86.50,24,5,2025,14,39,40,100,2.6,1.31,0.00,-3.12,-13.25,0.00,-0.00,0.00,-0.54,2.15,9.52,-16.38,-30.56,-69.88,0.01,-0.12,-0.01,-0.54,2.24,9.52,27,0,3,1,0
47.987141,-1.554828,86.80,24,5,2025,14,39,40,400,2.6,1.31,0.00,-3.12,-13.25,0.00,0.00,0.00,-0.54,2.12,9.51,-16.38,-29.75,-69.50,0.00,-0.12,-0.01,-0.54,2.24,9.52,27,0,3,1,0
47.987141,-1.554833,88.50,24,5,2025,14,39,40,500,2.6,0.39,0.00,-3.12,-13.25,0.00,0.00,0.00,-0.53,2.11,9.53,-16.38,-30.56,-70.69,0.00,-0.13,0.00,-0.54,2.24,9.52,27,0,3,1,0
47.987148,-1.554838,88.50,24,5,2025,14,39,40,600,2.6,0.54,0.00,-3.12,-13.25,0.00,0.00,-0.00,-0.56,2.12,9.53,-16.00,-31.25,-69.75,-0.02,-0.12,0.00,-0.54,2.24,9.52,27,0,3,1,0
47.987133,-1.554853,86.70,24,5,2025,14,39,40,700,2.6,0.54,0.00,-3.12,-13.25,0.00,-0.00,0.00,-0.56,2.13,9.52,-16.00,-31.25,-69.75,-0.01,-0.11,0.00,-0.54,2.24,9.52,27,0,3,1,0
47.987148,-1.554848,87.20,24,5,2025,14,39,40,800,2.6,0.56,0.00,-3.12,-13.25,0.00,-0.00,0.00,-0.53,2.13,9.48,-17.06,-29.75,-71.00,0.00,-0.11,-0.04,-0.54,2.24,9.52,27,0,3,1,0
47.987125,-1.554842,87.20,24,5,2025,14,39,41,0,4.2,5.06,0.00,-3.12,-13.25,0.00,-0.00,0.00,-0.54,2.13,9.50,-16.69,-30.88,-70.69,0.00,-0.12,0.00,-0.54,2.24,9.52,27,0,3,1,0
47.987125,-1.554848,84.20,24,5,2025,14,39,41,100,4.2,5.06,0.00,-3.12,-13.25,-0.00,-0.00,0.00,-0.53,2.11,9.54,-16.69,-30.56,-69.50,0.00,-0.13,0.01,-0.54,2.24,9.52,27,0,3,1,0
47.987133,-1.554838,85.90,24,5,2025,14,39,41,200,2.6,3.50,0.00,-3.12,-13.25,0.00,-0.00,0.00,-0.53,2.12,9.52,-16.69,-31.25,-70.25,0.00,-0.12,0.00,-0.54,2.24,9.52,27,0,3,1,0
47.987125,-1.554848,85.30,24,5,2025,14,39,41,400,2.6,3.50,0.00,-3.12,-13.25,-0.00,-0.00,0.00,-0.51,2.12,9.53,-16.69,-30.56,-69.75,-0.01,-0.12,-0.02,-0.54,2.24,9.52,27,0,3,1,0
47.987118,-1.554842,85.30,24,5,2025,14,39,41,600,4.3,1.94,0.00,-3.12,-13.25,0.00,-0.00,0.00,-0.54,2.11,9.53,-16.00,-30.88,-69.00,0.00,-0.10,0.00,-0.54,2.24,9.52,27,0,3,1,0
47.987103,-1.554845,84.30,24,5,2025,14,39,41,700,4.3,1.94,0.00,-3.12,-13.25,0.00,0.00,-0.00,-0.53,2.12,9.52,-16.69,-29.38,-70.69,0.00,-0.12,0.00,-0.54,2.24,9.52,27,0,3,1,0
47.987103,-1.554853,85.90,24,5,2025,14,39,41,800,2.6,1.87,0.00,-3.12,-13.25,-0.00,0.00,0.00,-0.52,2.11,9.51,-15.69,-29.75,-69.50,-0.02,-0.10,-0.03,-0.54,2.24,9.52,27,0,3,1,0
47.987083,-1.554862,85.90,24,5,2025,14,39,41,900,2.6,0.43,0.00,-3.12,-13.25,0.00,0.00,0.00,-0.55,2.11,9.53,-17.06,-29.75,-69.50,-0.01,-0.13,0.00,-0.54,2.24,9.52,27,0,3,1,0
47.987083,-1.554862,85.90,24,5,2025,14,39,42,0,2.6,0.57,0.00,-3.12,-13.25,-0.00,-0.00,-0.00,-0.54,2.13,9.49,-16.00,-30.19,-70.25,0.00,-0.12,0.00,-0.54,2.24,9.52,27,0,3,1,0
47.987076,-1.554867,84.20,24,5,2025,14,39,42,100,2.6,0.57,0.00,-3.12,-13.25,0.00,-0.00,0.00,-0.53,2.12,9.52,-17.50,-31.25,-70.25,0.00,-0.11,0.00,-0.54,2.24,9.52,27,0,3,1,0
47.987068,-1.554868,84.20,24,5,2025,14,39,42,400,2.6,1.48,0.00,-3.12,-13.25,-0.00,-0.00,0.00,-0.54,2.11,9.52,-16.00,-30.88,-70.69,0.00,-0.13,0.00,-0.54,2.24,9.52,27,0,3,1,0
47.987068,-1.554868,81.60,24,5,2025,14,39,42,500,2.6,1.48,0.00,-3.12,-13.25,0.00,0.00,0.00,-0.54,2.11,9.52,-16.38,-31.25,-70.56,0.00,-0.13,0.00,-0.54,2.24,9.52,27,0,3,1,0
47.987053,-1.554880,80.10,24,5,2025,14,39,42,600,4.3,0.87,0.00,-3.12,-13.25,0.00,0.00,-0.00,-0.53,2.13,9.50,-16.38,-30.56,-70.56,0.00,-0.11,-0.02,-0.54,2.24,9.52,27,0,3,1,0
47.987053,-1.554880,80.10,24,5,2025,14,39,42,700,2.6,0.89,0.00,-3.12,-13.25,0.00,0.00,0.00,-0.52,2.11,9.53,-16.38,-31.25,-70.25,0.01,-0.13,0.00,-0.54,2.24,9.52,27,0,3,1,0
47.987045,-1.554880,80.10,24,5,2025,14,39,42,800,2.6,1.20,0.00,-3.12,-13.25,0.00,-0.00,0.00,-0.52,2.12,9.53,-17.06,-30.19,-69.88,0.02,-0.12,0.00,-0.54,2.24,9.52,27,0,3,1,0
47.987038,-1.554882,78.30,24,5,2025,14,39,42,900,2.6,1.20,0.00,-3.12,-13.25,0.00,0.00,-0.00,-0.53,2.13,9.53,-16.00,-30.19,-70.25,0.00,-0.11,0.00,-0.54,2.24,9.52,27,0,3,1,0
47.987053,-1.554877,79.80,24,5,2025,14,39,43,200,2.6,1.20,0.00,-3.12,-13.25,-0.00,-0.00,0.00,-0.53,2.12,9.54,-16.69,-29.75,-69.75,0.00,-0.12,0.01,-0.54,2.24,9.52,27,0,3,1,0
47.987061,-1.554872,78.80,24,5,2025,14,39,43,300,4.2,0.80,0.00,-3.12,-13.25,-0.00,0.00,-0.00,-0.54,2.12,9.50,-16.38,-29.75,-69.88,0.00,-0.12,-0.02,-0.54,2.24,9.52,27,0,3,1,0
47.987061,-1.554870,78.80,24,5,2025,14,39,43,400,2.6,1.39,0.00,-3.12,-13.25,0.00,-0.00,0.00,-0.52,2.13,9.54,-17.06,-30.56,-69.75,0.02,-0.11,0.00,-0.54,2.24,9.52,27,0,3,1,0
47.987061,-1.554868,77.60,24,5,2025,14,39,43,500,2.6,1.39,0.00,-3.12,-13.25,-0.00,-0.00,0.00,-0.52,2.13,9.52,-16.00,-30.19,-70.25,0.02,-0.11,0.00,-0.54,2.24,9.52,27,0,3,1,0
47.987045,-1.554875,77.90,24,5,2025,14,39,43,600,4.3,1.43,0.00,-3.12,-13.25,0.00,0.00,0.00,-0.52,2.12,9.49,-16.69,-30.88,-70.25,0.01,-0.12,-0.03,-0.54,2.24,9.52,27,0,3,1,0
47.987026,-1.554880,77.90,24,5,2025,14,39,43,800,2.6,0.63,0.00,-3.12,-13.25,-0.00,-0.00,0.00,-0.52,2.11,9.51,-15.69,-29.75,-71.00,0.02,-0.13,-0.01,-0.54,2.24,9.52,27,0,3,1,0
47.987045,-1.554880,79.40,24,5,2025,14,39,43,900,2.6,0.63,0.00,-3.12,-13.25,0.00,0.00,-0.00,-0.54,2.14,9.52,-16.38,-31.25,-70.25,0.00,-0.10,0.00,-0.54,2.24,9.52,27,0,3,1,0
47.987053,-1.554885,78.30,24,5,2025,14,39,44,0,2.6,1.13,0.00,-3.12,-13.25,0.00,0.00,0.00,-0.52,2.13,9.52,-17.06,-30.56,-70.25,0.02,-0.11,0.00,-0.54,2.24,9.52,27,0,3,1,0
