lat,long,height,day,month,year,hour,minute,second,millis,pdop,speed_kmh,ori_x,ori_y,ori_z,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,lin_x,lin_y,lin_z,grav_x,grav_y,grav_z,temp,cal_sys,cal_gyro,cal_accel,cal_mag
47.987183,-1.554857,65.10,24,5,2025,14,48,49,400,1.3,0.02,0.00,-3.25,-20.38,-0.00,-0.00,0.00,-0.54,3.45,8.85,41.25,-4.38,9.56,0.01,0.03,-0.32,-0.55,3.41,9.17,31,0,3,1,0
47.987183,-1.554853,64.40,24,5,2025,14,48,49,500,1.9,0.07,0.00,-3.25,-20.38,-0.00,0.00,0.00,-0.38,3.52,9.20,41.19,-4.38,9.19,0.17,0.11,0.03,-0.55,3.41,9.17,31,0,3,1,0
47.987183,-1.554850,64.40,24,5,2025,14,48,49,600,1.9,0.06,0.00,-3.25,-20.38,-0.00,0.00,0.00,-0.40,3.52,9.27,40.88,-5.19,9.56,-0.06,-0.31,-0.45,-0.55,3.41,9.17,31,0,3,1,0
47.987183,-1.554860,63.10,24,5,2025,14,48,49,700,1.9,0.06,0.00,-3.25,-20.38,0.01,0.00,-0.00,-0.59,3.20,8.70,41.56,-4.75,8.75,0.01,-0.03,-0.09,-0.55,3.41,9.17,31,0,3,1,0
47.987190,-1.554863,63.10,24,5,2025,14,48,50,0,1.3,0.07,0.00,-3.25,-20.38,-0.00,0.00,0.00,-0.43,3.35,9.06,41.19,-5.19,8.38,0.12,-0.05,-0.11,-0.55,3.41,9.17,31,0,3,1,0
47.987190,-1.554862,62.30,24,5,2025,14,48,50,100,1.3,0.07,0.00,-3.25,-20.38,-0.00,-0.00,0.00,-0.63,3.02,8.63,40.88,-4.75,8.00,-0.07,-0.38,-0.54,-0.55,3.41,9.17,31,0,3,1,0
47.987183,-1.554863,62.40,24,5,2025,14,48,50,200,1.3,0.06,0.00,-3.25,-20.38,0.00,0.00,-0.00,-0.56,3.10,9.02,40.88,-5.19,8.75,0.00,-0.30,-0.14,-0.55,3.41,9.17,31,0,3,1,0
47.987190,-1.554867,62.40,24,5,2025,14,48,50,300,1.3,0.07,0.00,-3.25,-20.38,0.00,0.00,0.00,-0.38,3.53,9.17,40.88,-4.06,8.75,0.17,0.11,0.00,-0.55,3.41,9.17,31,0,3,1,0
47.987190,-1.554863,62.40,24,5,2025,14,48,50,400,1.3,0.04,0.00,-3.25,-20.38,-0.00,-0.00,-0.00,-0.54,3.29,8.78,41.88,-5.19,8.38,0.01,-0.12,-0.39,-0.55,3.41,9.17,31,0,3,1,0
47.987190,-1.554867,62.80,24,5,2025,14,48,50,500,1.3,0.04,0.00,-3.25,-20.38,0.01,0.00,-0.01,-0.68,3.37,8.67,40.88,-4.75,9.19,0.12,-0.33,0.10,-0.55,3.41,9.17,31,0,3,1,0
47.987190,-1.554867,63.70,24,5,2025,14,48,50,800,1.9,0.04,0.00,-3.25,-20.31,0.00,0.00,0.00,-0.33,3.74,8.67,41.88,-5.56,8.38,0.21,0.33,-0.50,-0.55,3.40,9.17,31,0,3,1,0
47.987190,-1.554865,64.10,24,5,2025,14,48,50,900,1.3,0.02,0.00,-3.25,-20.25,-0.00,-0.00,0.00,-0.48,3.86,9.17,41.88,-3.69,8.75,0.07,0.47,0.00,-0.55,3.39,9.18,31,0,3,1,0
47.987190,-1.554867,64.10,24,5,2025,14,48,51,0,1.3,0.06,0.00,-3.25,-20.25,0.01,-0.00,0.00,-0.54,3.06,8.97,42.69,-4.75,9.56,-0.04,0.03,-0.22,-0.55,3.39,9.18,31,0,3,1,0
47.987190,-1.554860,63.00,24,5,2025,14,48,51,100,1.3,0.06,0.00,-3.25,-20.25,0.01,0.01,-0.00,-0.54,3.75,9.10,41.88,-4.75,8.38,0.01,0.36,-0.07,-0.55,3.39,9.18,31,0,3,1,0
47.987190,-1.554865,63.70,24,5,2025,14,48,51,200,1.3,0.09,0.00,-3.25,-20.25,0.00,0.00,-0.00,-0.55,2.81,8.62,41.25,-4.38,9.19,0.00,-0.57,-0.56,-0.55,3.39,9.18,31,0,3,1,0
47.987190,-1.554865,63.70,24,5,2025,14,48,51,400,1.3,0.04,0.00,-3.25,-20.25,0.01,0.00,0.00,-0.51,2.74,8.56,42.25,-4.38,9.19,-0.01,0.47,0.15,-0.55,3.39,9.18,31,0,3,1,0
47.987190,-1.554863,63.00,24,5,2025,14,48,51,500,1.3,0.04,0.00,-3.25,-20.25,0.00,-0.00,-0.00,-0.67,2.87,8.57,41.25,-4.38,8.38,0.04,0.37,-0.09,-0.55,3.39,9.18,31,0,3,1,0
47.987190,-1.554870,63.10,24,5,2025,14,48,51,600,1.3,0.11,0.00,-3.25,-20.25,0.00,0.00,-0.00,-0.44,3.49,9.17,40.88,-4.75,8.75,0.11,0.10,0.00,-0.55,3.39,9.18,31,0,3,1,0
47.987183,-1.554868,64.40,24,5,2025,14,48,51,800,1.3,0.11,0.00,-3.25,-20.25,0.00,0.00,-0.00,-0.61,2.90,8.56,40.88,-4.06,9.56,0.01,0.22,0.07,-0.55,3.39,9.18,31,0,3,1,0
47.987190,-1.554865,64.40,24,5,2025,14,48,52,0,1.3,0.09,0.00,-3.25,-20.25,0.00,-0.00,-0.00,-0.35,2.99,8.85,41.25,-4.38,9.56,-0.15,-0.21,-0.56,-0.55,3.38,9.18,31,0,3,1,0
47.987190,-1.554865,63.50,24,5,2025,14,48,52,100,1.3,0.09,0.00,-3.25,-20.19,0.00,0.00,0.00,-0.51,3.21,9.19,39.75,-7.75,5.56,0.04,-0.17,0.01,-0.55,3.38,9.18,31,0,3,1,0
47.987190,-1.554870,63.50,24,5,2025,14,48,52,200,1.3,0.04,0.00,-3.25,-20.25,-0.00,0.00,-0.00,-0.63,3.55,8.97,38.56,-7.00,6.38,0.08,-0.07,0.20,-0.55,3.38,9.18,31,0,3,1,0
47.987190,-1.554872,63.50,24,5,2025,14,48,52,300,1.3,0.02,0.00,-3.25,-20.25,0.00,-0.00,-0.00,-0.43,3.22,9.01,40.06,-6.56,6.00,0.12,-0.16,-0.17,-0.55,3.39,9.18,31,0,3,1,0
47.987190,-1.554870,63.50,24,5,2025,14,48,52,400,1.3,0.07,0.00,-3.25,-20.25,0.00,0.01,-0.00,-0.51,3.67,9.00,40.06,-6.25,6.38,0.03,0.28,-0.17,-0.55,3.39,9.18,31,0,3,1,0
47.987190,-1.554873,63.60,24,5,2025,14,48,52,500,1.3,0.07,0.00,-3.19,-20.25,-0.00,0.00,-0.00,-0.62,2.95,8.83,40.06,-7.00,6.38,-0.07,-0.43,-0.34,-0.55,3.39,9.18,31,0,3,1,0
47.987190,-1.554873,64.10,24,5,2025,14,48,52,800,1.3,0.07,0.00,-3.19,-20.25,-0.01,-0.00,0.00,-0.47,3.17,9.11,39.75,-7.00,6.00,0.07,-0.21,-0.07,-0.55,3.39,9.18,31,0,3,1,0
47.987198,-1.554870,64.00,24,5,2025,14,48,52,900,1.3,0.07,0.00,-3.19,-20.19,-0.00,-0.00,0.00,-0.51,3.41,8.90,40.50,-6.56,6.38,0.04,0.03,-0.28,-0.55,3.38,9.18,31,0,3,1,0
47.987198,-1.554872,64.00,24,5,2025,14,48,53,0,1.3,0.02,0.00,-3.25,-20.19,0.00,-0.01,0.00,-0.47,3.49,8.90,39.38,-6.56,5.56,0.08,0.10,-0.28,-0.55,3.38,9.18,31,0,3,1,0
47.987198,-1.554870,63.60,24,5,2025,14,48,53,100,1.3,0.02,0.00,-3.19,-20.19,-0.01,0.00,-0.00,-0.45,3.34,9.05,39.38,-7.75,6.00,0.01,0.15,0.05,-0.55,3.38,9.18,31,0,3,1,0
47.987198,-1.554867,64.20,24,5,2025,14,48,53,200,1.3,0.07,0.00,-3.25,-20.19,0.00,0.00,0.00,-0.65,3.21,8.62,40.50,-5.56,8.38,-0.09,-0.17,-0.56,-0.55,3.38,9.18,31,0,3,1,0
47.987198,-1.554865,64.20,24,5,2025,14,48,53,400,1.3,0.07,0.00,-3.25,-20.19,0.01,0.00,0.00,-0.67,3.39,8.99,41.25,-5.56,8.38,-0.11,0.00,-0.19,-0.55,3.38,9.18,31,0,3,1,0
47.987198,-1.554865,64.40,24,5,2025,14,48,53,500,1.3,0.07,0.00,-3.25,-20.19,0.00,-0.00,-0.00,-0.57,3.19,9.15,41.25,-6.25,8.75,-0.01,-0.18,-0.03,-0.55,3.38,9.18,31,0,3,1,0
47.987198,-1.554865,63.40,24,5,2025,14,48,53,600,1.3,0.02,0.00,-3.25,-20.19,-0.00,-0.01,0.00,-0.61,2.95,8.82,40.88,-5.19,10.00,-0.05,-0.42,-0.36,-0.55,3.38,9.18,31,0,3,1,0
47.987198,-1.554865,62.70,24,5,2025,14,48,53,800,1.3,0.02,0.00,-3.25,-20.19,-0.00,0.00,0.00,-0.54,3.36,8.72,41.25,-4.06,8.75,0.04,-0.26,-0.45,-0.55,3.38,9.18,31,0,3,1,0
47.987198,-1.554865,62.70,24,5,2025,14,48,54,0,1.3,0.09,0.00,-3.25,-20.19,0.00,-0.01,0.00,-0.37,2.90,9.36,41.25,-5.56,8.38,0.17,-0.47,0.18,-0.55,3.38,9.18,31,0,3,1,0
47.987198,-1.554862,63.00,24,5,2025,14,48,54,100,1.3,0.09,0.06,-3.25,-20.19,-0.00,-0.00,-0.01,-0.61,3.70,8.95,24.38,-2.50,5.19,0.28,0.91,0.00,-0.55,3.38,9.18,31,0,3,1,0
47.987198,-1.554862,63.40,24,5,2025,14,48,54,200,1.3,0.06,0.19,-3.19,-20.50,-0.03,-0.00,-0.03,-0.63,3.75,9.19,24.00,-3.75,5.69,0.19,0.07,0.07,-0.55,3.41,9.17,31,0,3,1,0
47.987198,-1.554862,63.40,24,5,2025,14,48,54,300,1.3,0.46,0.38,-3.25,-20.56,0.01,-0.00,-0.03,-0.24,3.83,8.47,24.75,-2.56,5.00,0.30,0.39,-0.69,-0.55,3.43,9.16,31,0,3,1,0
47.987198,-1.554863,63.40,24,5,2025,14,48,54,400,1.3,0.78,0.62,-3.25,-20.44,0.17,-0.00,-0.05,-0.28,5.02,8.99,24.38,-2.69,4.25,0.28,1.59,-0.17,-0.56,3.43,9.16,31,0,3,1,0
47.987198,-1.554863,64.50,24,5,2025,14,48,54,500,1.3,0.78,1.00,-3.25,-20.69,0.06,-0.02,-0.06,-0.39,4.88,8.52,25.06,-3.19,5.88,0.25,1.27,0.05,-0.55,3.46,9.15,31,0,3,1,0
47.987198,-1.554868,64.00,24,5,2025,14,48,54,800,1.3,0.78,1.56,-3.31,-20.69,-0.07,-0.01,-0.07,-0.41,2.96,9.04,24.00,-2.69,7.56,0.15,-0.49,-0.11,-0.57,3.46,9.15,31,0,3,1,0
47.987198,-1.554865,64.90,24,5,2025,14,48,54,900,1.3,2.43,2.12,-3.31,-20.75,-0.01,-0.02,-0.09,-0.07,4.42,7.72,23.25,-2.19,5.75,0.50,0.95,-1.43,-0.57,3.47,9.15,31,0,3,1,0
47.987198,-1.554865,64.90,24,5,2025,14,48,55,0,1.3,2.94,2.75,-3.31,-21.38,0.00,-0.02,-0.09,-0.12,4.01,7.11,23.19,-1.69,7.50,-0.28,2.03,-0.87,-0.56,3.57,9.11,31,0,3,1,0
47.987198,-1.554865,65.00,24,5,2025,14,48,55,100,1.3,2.94,3.38,-3.31,-21.56,0.08,-0.01,-0.09,-0.68,5.46,8.32,23.00,-1.00,6.50,0.33,2.31,0.04,-0.57,3.61,9.09,31,0,3,1,0
47.987198,-1.554863,64.70,24,5,2025,14,48,55,200,1.3,3.37,4.12,-3.44,-21.56,0.16,-0.01,-0.11,-0.26,4.80,7.72,22.38,0.38,5.25,0.29,2.80,-0.63,-0.59,3.63,9.09,31,0,3,1,0
47.987198,-1.554870,64.70,24,5,2025,14,48,55,400,1.3,5.24,4.94,-3.56,-21.69,0.05,-0.03,-0.11,-1.09,5.13,8.70,23.38,0.50,5.19,-0.46,3.51,1.11,-0.61,3.62,9.09,31,0,3,1,0
47.987198,-1.554873,65.80,24,5,2025,14,48,55,500,1.3,5.24,5.75,-3.44,-21.69,-0.01,-0.06,-0.07,-0.78,6.59,9.42,23.75,-1.00,5.19,-0.20,1.12,-0.41,-0.59,3.62,9.09,31,0,3,1,0
47.987198,-1.554880,66.00,24,5,2025,14,48,55,600,1.3,5.28,6.38,-3.38,-21.50,-0.03,-0.03,-0.08,-0.23,3.38,8.63,25.38,-0.38,5.75,0.34,-0.21,-0.47,-0.57,3.59,9.10,31,0,3,1,0
47.987190,-1.554888,66.00,24,5,2025,14,48,55,800,1.3,7.11,6.88,-3.62,-21.19,-0.02,0.07,-0.09,-0.46,3.25,8.43,26.50,-0.50,4.06,-0.17,0.34,-0.07,-0.63,3.53,9.12,31,0,3,1,0
47.987190,-1.554892,67.90,24,5,2025,14,48,55,900,1.3,7.11,7.50,-3.88,-21.06,0.01,-0.03,-0.08,-1.04,3.34,8.09,26.56,-1.06,5.00,-0.21,0.40,-0.06,-0.67,3.51,9.12,31,0,3,1,0
47.987190,-1.554895,67.80,24,5,2025,14,48,56,0,1.3,7.00,7.94,-3.81,-20.88,-0.00,-0.05,-0.03,-1.11,3.06,7.92,26.06,-0.19,5.00,-0.45,-0.42,-1.21,-0.65,3.49,9.13,31,0,3,1,0
47.987190,-1.554893,67.80,24,5,2025,14,48,56,100,1.3,7.28,8.06,-3.62,-20.88,0.02,-0.01,-0.02,-0.50,3.93,9.02,25.88,0.38,6.06,-0.08,1.28,0.18,-0.62,3.49,9.14,31,0,3,1,0
47.987190,-1.554893,66.80,24,5,2025,14,48,56,200,1.3,7.28,8.19,-3.50,-20.94,0.10,-0.02,-0.03,-0.74,4.01,7.69,23.38,-0.88,5.69,0.04,0.79,-0.56,-0.60,3.49,9.14,31,0,3,1,0
47.987190,-1.554897,67.50,24,5,2025,14,48,56,300,1.3,7.28,8.25,-3.62,-20.75,-0.02,0.01,0.01,-0.69,4.64,8.86,24.38,-0.69,4.69,-0.07,1.18,-0.28,-0.62,3.46,9.15,31,0,3,1,0
47.987190,-1.554910,67.50,24,5,2025,14,48,56,700,1.3,8.54,7.88,-3.81,-20.44,0.05,0.02,0.04,-0.91,4.15,9.14,26.25,-1.00,6.50,-0.26,0.72,-0.01,-0.65,3.42,9.16,31,0,3,1,0
47.987190,-1.554918,67.40,24,5,2025,14,48,56,800,1.3,8.54,7.62,-3.62,-20.56,-0.07,-0.04,0.05,-0.57,2.72,9.11,25.56,-0.50,5.56,0.04,-0.71,-0.05,-0.62,3.43,9.16,31,0,3,1,0
47.987198,-1.554920,67.30,24,5,2025,14,48,56,900,1.3,9.06,7.12,-3.31,-20.44,0.00,-0.02,0.07,-0.18,3.85,9.13,24.38,-0.06,5.88,0.38,0.43,-0.03,-0.57,3.42,9.17,31,0,3,1,0
47.987190,-1.554923,67.30,24,5,2025,14,48,57,0,1.9,9.37,6.69,-3.31,-20.69,0.09,0.04,0.06,0.31,4.15,8.07,22.88,-2.19,7.50,0.88,0.69,-1.08,-0.56,3.46,9.15,31,0,3,1,0
47.987190,-1.554928,67.30,24,5,2025,14,48,57,100,1.9,9.63,6.19,-3.50,-20.81,-0.06,0.06,0.06,-1.42,3.74,9.50,24.56,-2.19,6.25,-0.82,0.26,0.35,-0.60,3.47,9.14,31,0,3,1,0
47.987183,-1.554930,66.20,24,5,2025,14,48,57,200,1.9,9.63,5.62,-3.94,-20.69,-0.08,0.06,0.08,-1.86,4.27,10.17,27.00,-1.88,6.88,-1.18,0.81,1.02,-0.67,3.45,9.15,31,0,3,1,0
47.987190,-1.554935,65.80,24,5,2025,14,48,57,500,1.9,9.63,4.81,-3.88,-21.00,0.11,0.07,0.09,-0.93,2.50,7.49,27.25,-1.50,6.88,-1.13,0.18,-0.60,-0.67,3.52,9.12,31,0,3,1,0
47.987190,-1.554945,65.50,24,5,2025,14,48,57,600,1.3,9.83,3.81,-4.12,-21.31,0.02,0.07,0.15,-1.91,3.95,7.80,25.50,-0.38,7.00,-1.05,0.75,-0.75,-0.71,3.56,9.10,31,0,3,1,0
47.987190,-1.554943,65.50,24,5,2025,14,48,57,700,1.3,10.32,2.69,-4.19,-21.31,-0.00,0.03,0.16,-1.88,5.10,9.16,24.75,-2.19,7.75,-1.17,1.55,0.05,-0.71,3.55,9.11,31,0,3,1,0
47.987190,-1.554948,65.80,24,5,2025,14,48,57,800,1.3,10.32,1.44,-3.88,-21.31,0.01,0.04,0.17,-1.97,3.55,9.43,25.56,-3.75,7.00,-1.05,0.55,1.12,-0.66,3.56,9.11,31,0,3,1,0
47.987198,-1.554955,65.90,24,5,2025,14,48,57,900,1.3,10.96,0.06,-3.56,-21.44,0.07,0.02,0.19,-1.59,3.55,9.76,28.38,-3.25,8.25,-0.98,-0.02,0.66,-0.60,3.58,9.10,31,0,3,1,0
47.987198,-1.554955,65.90,24,5,2025,14,48,58,100,1.9,10.63,358.69,-3.50,-21.88,-0.05,0.14,0.16,-1.39,2.69,8.98,27.25,-0.69,6.69,-0.78,-0.95,-0.09,-0.60,3.64,9.08,31,0,3,1,0
47.987198,-1.554963,65.30,24,5,2025,14,48,58,200,1.9,10.63,357.31,-3.88,-21.88,0.01,0.08,0.18,-0.96,4.06,9.86,25.56,-1.75,7.69,-1.08,0.13,0.07,-0.66,3.65,9.07,31,0,3,1,0
47.987198,-1.554970,65.40,24,5,2025,14,48,58,300,1.9,10.56,355.94,-4.00,-22.00,-0.02,0.09,0.19,-1.52,3.84,9.29,25.38,-5.00,8.00,-1.08,-0.06,0.45,-0.69,3.66,9.06,31,0,3,1,0
47.987198,-1.554967,67.30,24,5,2025,14,48,58,500,1.9,10.56,354.25,-3.81,-22.06,-0.05,0.05,0.21,-2.24,2.22,7.35,26.19,-4.56,7.06,-1.58,-1.45,-1.71,-0.65,3.67,9.06,31,0,3,1,0
47.987198,-1.554975,67.30,24,5,2025,14,48,58,700,1.3,10.91,352.12,-3.75,-21.81,-0.00,0.08,0.22,-1.20,4.20,9.29,26.25,-3.38,5.38,-0.55,0.56,0.20,-0.64,3.64,9.08,31,0,3,1,0
47.987198,-1.554980,67.60,24,5,2025,14,48,58,800,1.3,10.91,350.44,-3.69,-22.00,0.09,0.08,0.20,-1.52,2.78,8.16,26.56,-2.75,6.88,-0.89,-0.88,-0.90,-0.63,3.68,9.06,31,0,3,1,0
47.987198,-1.554978,69.20,24,5,2025,14,48,58,900,1.3,11.59,348.81,-3.62,-22.44,0.31,0.05,0.24,-1.23,3.76,6.90,24.00,-5.69,8.50,-0.60,0.00,-2.12,-0.62,3.76,9.03,31,0,3,1,0
47.987198,-1.554987,69.20,24,5,2025,14,48,59,0,1.9,11.26,347.06,-3.44,-22.06,-0.01,0.06,0.21,-1.00,4.96,8.91,26.50,-5.75,8.88,-0.39,-2.10,-0.90,-0.59,3.67,9.07,31,0,3,1,0
47.987198,-1.554990,69.20,24,5,2025,14,48,59,100,1.9,9.93,345.44,-3.44,-21.69,0.03,0.06,0.22,-1.27,2.86,8.87,25.06,-4.56,6.69,-0.43,-0.26,0.54,-0.58,3.62,9.09,31,0,3,1,0
47.987190,-1.554997,68.70,24,5,2025,14,48,59,200,1.9,9.93,343.75,-3.38,-21.94,0.01,0.05,0.22,-1.19,2.07,8.32,22.50,-4.38,5.88,-0.47,0.80,-0.32,-0.57,3.66,9.07,31,0,3,1,0
47.987190,-1.555003,70.10,24,5,2025,14,48,59,500,1.9,9.93,341.94,-3.12,-22.12,-0.01,0.06,0.22,-0.89,3.81,7.51,21.19,-5.88,7.25,-0.35,0.11,-1.55,-0.53,3.69,9.06,31,0,3,1,0
47.987190,-1.555010,70.00,24,5,2025,14,48,59,600,1.3,11.30,340.12,-3.12,-21.06,0.11,0.07,0.24,-1.31,4.20,10.00,21.38,-9.06,7.00,-0.77,0.68,0.86,-0.53,3.52,9.13,31,0,3,1,0
47.987183,-1.555013,70.00,24,5,2025,14,48,59,700,1.3,10.48,338.50,-3.25,-21.25,0.06,0.11,0.20,-1.40,3.63,9.49,23.38,-8.50,7.56,-0.84,0.07,0.37,-0.56,3.55,9.12,31,0,3,1,0
47.987190,-1.555022,68.50,24,5,2025,14,48,59,800,1.3,10.48,336.94,-3.38,-21.94,0.02,0.08,0.22,-2.19,4.92,7.81,22.56,-9.19,7.19,-1.60,1.25,-1.26,-0.58,3.66,9.07,31,0,3,1,0
47.987183,-1.555027,71.20,24,5,2025,14,48,59,900,1.3,11.56,335.19,-3.06,-21.31,-0.04,0.03,0.23,-1.23,3.52,8.41,20.25,-7.38,7.88,-1.13,1.39,1.25,-0.52,3.55,9.12,31,0,3,1,0
47.987183,-1.555035,71.20,24,5,2025,14,49,0,100,1.3,12.06,333.44,-2.44,-20.81,0.07,-0.01,0.25,-1.42,4.00,9.54,19.75,-11.06,7.69,-0.29,0.09,0.59,-0.41,3.48,9.15,31,0,3,1,0
47.987183,-1.555040,70.20,24,5,2025,14,49,0,200,1.3,12.06,331.69,-2.31,-21.25,0.04,0.12,0.23,-0.85,3.12,8.51,21.25,-10.50,7.88,-0.45,-0.42,-0.62,-0.39,3.55,9.13,31,0,3,1,0
47.987183,-1.555040,70.30,24,5,2025,14,49,0,300,1.3,11.35,329.94,-2.75,-21.81,-0.01,0.23,0.17,-1.28,4.61,8.72,21.38,-10.00,8.19,-1.15,1.14,0.25,-0.48,3.64,9.09,31,0,3,1,0
47.987198,-1.555053,70.30,24,5,2025,14,49,0,500,1.3,11.04,328.25,-2.88,-21.69,-0.04,0.02,0.23,-1.17,3.97,9.42,19.50,-10.69,9.25,-0.68,0.35,0.32,-0.49,3.61,9.10,31,0,3,1,0
47.987183,-1.555057,70.40,24,5,2025,14,49,0,600,1.3,11.04,326.62,-2.56,-21.19,-0.10,0.02,0.26,-2.20,3.43,11.10,19.50,-12.00,7.75,-0.40,0.50,1.96,-0.43,3.53,9.13,31,0,3,1,0
47.987183,-1.555065,70.40,24,5,2025,14,49,0,700,1.3,10.89,324.75,-2.19,-21.44,0.12,0.11,0.22,-0.21,4.87,10.07,20.38,-13.56,8.75,0.16,1.28,0.95,-0.38,3.59,9.11,31,0,3,1,0
47.987190,-1.555080,69.00,24,5,2025,14,49,0,900,1.3,10.89,323.00,-2.06,-22.25,-0.01,0.07,0.22,-0.61,5.00,7.59,20.50,-11.38,9.50,-0.39,0.73,-1.75,-0.35,3.71,9.06,31,0,3,1,0
47.987183,-1.555082,69.00,24,5,2025,14,49,1,100,1.9,10.04,320.88,-2.12,-21.56,-0.06,0.07,0.22,-1.16,2.26,9.24,17.25,-12.38,10.19,-0.79,-1.33,0.12,-0.36,3.60,9.11,31,0,3,1,0
47.987183,-1.555093,68.70,24,5,2025,14,49,1,200,1.9,10.04,319.31,-2.25,-21.06,0.01,0.01,0.22,-1.43,3.39,9.67,17.69,-15.06,9.25,-1.05,-0.13,0.53,-0.37,3.53,9.14,31,0,3,1,0
47.987175,-1.555095,68.20,24,5,2025,14,49,1,300,1.9,9.93,317.88,-1.81,-21.62,0.03,0.06,0.16,-0.28,3.78,7.85,18.00,-13.69,7.88,0.03,0.16,-1.24,-0.31,3.62,9.10,31,0,3,1,0
47.987167,-1.555093,68.20,24,5,2025,14,49,1,400,1.3,10.43,316.50,-2.12,-21.75,-0.03,0.15,0.17,-0.88,2.74,8.25,16.75,-13.25,9.88,-0.50,-0.89,-0.84,-0.37,3.63,9.09,31,0,3,1,0
47.987167,-1.555100,68.20,24,5,2025,14,49,1,500,1.3,11.06,315.19,-2.44,-21.06,-0.01,0.01,0.17,-1.61,3.63,9.74,15.19,-14.88,10.00,-1.19,0.10,0.60,-0.41,3.52,9.13,31,0,3,1,0
47.987167,-1.555105,68.60,24,5,2025,14,49,1,600,1.3,11.06,314.00,-2.25,-21.25,0.02,0.01,0.17,-1.53,2.54,9.35,16.69,-16.88,10.25,-0.22,0.18,0.14,-0.38,3.55,9.13,31,0,3,1,0
47.987148,-1.555115,67.80,24,5,2025,14,49,1,900,1.3,11.06,312.69,-1.88,-21.50,-0.06,-0.00,0.17,0.46,3.48,7.49,16.50,-15.75,8.75,0.79,-0.11,-1.62,-0.32,3.59,9.11,31,0,3,1,0
47.987160,-1.555120,67.70,24,5,2025,14,49,2,0,1.9,13.06,311.69,-1.88,-20.62,0.08,0.03,0.12,-0.04,4.93,9.82,16.88,-13.38,10.38,0.28,1.46,0.66,-0.32,3.46,9.16,31,0,3,1,0
47.987148,-1.555122,67.70,24,5,2025,14,49,2,100,1.9,12.17,310.88,-1.81,-20.56,-0.02,0.00,0.11,-1.01,2.25,9.51,14.56,-17.06,10.69,-0.69,-1.19,0.33,-0.31,3.44,9.17,31,0,3,1,0
47.987141,-1.555120,68.40,24,5,2025,14,49,2,200,1.9,12.17,310.06,-1.81,-20.69,-0.10,0.03,0.10,-1.30,2.17,9.25,15.19,-16.69,9.25,-0.76,-0.49,-0.58,-0.31,3.46,9.16,31,0,3,1,0
